id,urgencia,cliente,tipo_servico,origem,tempo_espera,descricao,status,peso_urgencia,peso_origem,tempo_espera_norm,score_priorizacao
6404,Alta,Cliente L,Internet,Autoatendimento,176,Reclamação atendimento,Resolvido,4,1.0,0.883248730964467,20.149746192893403
6405,Baixa,Cliente C,Internet,App,11,Problema recorrente,Aberto,1,2.0,0.04568527918781726,9.137055837563452
6406,Alta,Cliente G,Internet,App,153,Falha total,Resolvido,4,2.0,0.766497461928934,21.299492385786802
6407,Média,Cliente F,Telefone,Autoatendimento,51,Solicitação de reembolso,Resolvido,2,1.0,0.24873096446700507,10.246192893401016
6408,Média,Cliente G,Telefone,App,197,Queda de sinal,Aberto,2,2.0,0.9898477157360406,15.969543147208121
6409,Média,Cliente G,Internet,Telefone,127,Instabilidade,Resolvido,2,2.0,0.6345177664974619,12.903553299492385
6410,Crítica,Cliente J,Internet,Email,44,Erro de cobrança,Resolvido,8,1.5,0.2131979695431472,34.88959390862944
6411,Baixa,Cliente A,Nuvem,Autoatendimento,166,Erro de cobrança,Em andamento,1,1.0,0.8324873096446701,7.99746192893401
6412,Média,Cliente C,Nuvem,App,174,Solicitação de upgrade,Resolvido,2,2.0,0.8730964467005076,13.619289340101522
6413,Alta,Cliente J,Telefone,WhatsApp,55,Erro de cobrança,Aberto,4,2.5,0.26903553299492383,22.55710659898477
6414,Média,Cliente A,Internet,App,44,Falha total,Resolvido,2,2.0,0.2131979695431472,11.639593908629442
6415,Baixa,Cliente E,Internet,WhatsApp,197,Problema recorrente,Resolvido,1,2.5,0.9898477157360406,10.719543147208121
6416,Média,Cliente C,Nuvem,WhatsApp,38,Falha total,Em andamento,2,2.5,0.18274111675126903,12.298223350253807
6417,Média,Cliente A,Internet,Autoatendimento,170,Lentidão,Aberto,2,1.0,0.8527918781725888,14.058375634517766
6418,Crítica,Cliente B,Internet,Autoatendimento,129,Problema recorrente,Em andamento,8,1.0,0.6446700507614214,35.434010152284266
6419,Alta,Cliente J,Telefone,Telefone,130,Erro de cobrança,Aberto,4,2.0,0.649746192893401,22.949238578680202
6420,Média,Cliente E,TV,App,94,Mudança de endereço,Resolvido,2,2.0,0.467005076142132,12.401015228426395
6421,Crítica,Cliente K,Telefone,Autoatendimento,17,Problema recorrente,Resolvido,8,1.0,0.07614213197969544,33.72842639593909
6422,Média,Cliente C,Internet,App,38,Falha total,Resolvido,2,2.0,0.18274111675126903,11.548223350253807
6423,Baixa,Cliente F,TV,App,166,Falha total,Resolvido,1,2.0,0.8324873096446701,9.49746192893401
6424,Baixa,Cliente I,Telefone,Telefone,136,Erro de cobrança,Aberto,1,2.0,0.6802030456852792,11.040609137055839
6425,Média,Cliente F,TV,Telefone,41,Falha total,Aberto,2,2.0,0.19796954314720813,13.593908629441625
6426,Baixa,Cliente B,Internet,App,180,Mudança de endereço,Resolvido,1,2.0,0.9035532994923858,9.710659898477157
6427,Crítica,Cliente B,TV,Autoatendimento,65,Reclamação atendimento,Aberto,8,1.0,0.3197969543147208,36.45939086294416
6428,Alta,Cliente H,Telefone,Telefone,115,Instabilidade,Aberto,4,2.0,0.5736040609137056,22.720812182741117
6429,Baixa,Cliente K,Telefone,Autoatendimento,23,Instabilidade,Resolvido,1,1.0,0.1065989847715736,5.819796954314721
6430,Média,Cliente H,Telefone,App,44,Problema recorrente,Em andamento,2,2.0,0.2131979695431472,11.639593908629442
6431,Alta,Cliente F,Internet,WhatsApp,63,Solicitação de upgrade,Resolvido,4,2.5,0.3096446700507614,20.678934010152282
6432,Crítica,Cliente J,Internet,Telefone,183,Falha total,Aberto,8,2.0,0.9187817258883249,39.756345177664976
6433,Alta,Cliente G,Internet,Telefone,156,Instabilidade,Aberto,4,2.0,0.7817258883248731,23.34517766497462
6434,Média,Cliente A,Internet,Telefone,30,Queda de sinal,Em andamento,2,2.0,0.14213197969543148,11.426395939086294
6435,Alta,Cliente L,Telefone,Autoatendimento,17,Instabilidade,Resolvido,4,1.0,0.07614213197969544,17.728426395939085
6436,Média,Cliente I,TV,App,140,Solicitação de reembolso,Resolvido,2,2.0,0.700507614213198,13.101522842639593
6437,Média,Cliente E,Internet,Telefone,22,Reclamação atendimento,Resolvido,2,2.0,0.10152284263959391,11.304568527918782
6438,Baixa,Cliente I,Data Center,Email,138,Lentidão,Aberto,1,1.5,0.6903553299492385,10.321065989847716
6439,Baixa,Cliente B,Internet,Autoatendimento,28,Solicitação de upgrade,Em andamento,1,1.0,0.1319796954314721,5.895939086294416
6440,Média,Cliente H,Internet,Telefone,128,Erro de cobrança,Aberto,2,2.0,0.6395939086294417,14.918781725888325
6441,Baixa,Cliente G,Internet,Autoatendimento,87,Falha total,Aberto,1,1.0,0.43147208121827413,8.794416243654823
6442,Baixa,Cliente K,TV,Email,108,Mudança de endereço,Em andamento,1,1.5,0.5380710659898477,7.864213197969542
6443,Alta,Cliente D,TV,Email,152,Problema recorrente,Aberto,4,1.5,0.7614213197969543,22.534263959390863
6444,Baixa,Cliente C,Data Center,Autoatendimento,52,Solicitação de reembolso,Aberto,1,1.0,0.25380710659898476,8.261421319796955
6445,Média,Cliente D,Internet,Autoatendimento,81,Lentidão,Resolvido,2,1.0,0.4010152284263959,10.703045685279188
6446,Média,Cliente D,Internet,Email,132,Instabilidade,Resolvido,2,1.5,0.6598984771573604,12.22969543147208
6447,Crítica,Cliente J,TV,Autoatendimento,145,Problema recorrente,Aberto,8,1.0,0.7258883248730964,37.67766497461929
6448,Média,Cliente J,TV,WhatsApp,137,Instabilidade,Aberto,2,2.5,0.6852791878172588,15.805837563451776
6449,Baixa,Cliente H,Data Center,WhatsApp,91,Solicitação de upgrade,Resolvido,1,2.5,0.4517766497461929,9.105329949238579
6450,Média,Cliente D,Internet,Autoatendimento,171,Erro de cobrança,Resolvido,2,1.0,0.8578680203045685,12.073604060913706
6451,Alta,Cliente E,TV,WhatsApp,164,Lentidão,Resolvido,4,2.5,0.8223350253807107,22.217005076142133
6452,Crítica,Cliente B,Internet,Telefone,49,Solicitação de reembolso,Em andamento,8,2.0,0.23857868020304568,35.71573604060914
6453,Média,Cliente D,Telefone,Telefone,55,Reclamação atendimento,Resolvido,2,2.0,0.26903553299492383,11.807106598984772
6454,Média,Cliente G,Internet,Telefone,104,Problema recorrente,Resolvido,2,2.0,0.5177664974619289,12.553299492385786
6455,Crítica,Cliente C,TV,Email,37,Instabilidade,Aberto,8,1.5,0.17766497461928935,36.78299492385787
6456,Baixa,Cliente A,Telefone,Autoatendimento,7,Erro de cobrança,Resolvido,1,1.0,0.025380710659898477,5.5761421319796955
6457,Média,Cliente H,Internet,Telefone,13,Problema recorrente,Resolvido,2,2.0,0.05583756345177665,11.16751269035533
6458,Média,Cliente H,Internet,Telefone,104,Mudança de endereço,Em andamento,2,2.0,0.5177664974619289,12.553299492385786
6459,Baixa,Cliente F,Internet,App,188,Lentidão,Aberto,1,2.0,0.9441624365482234,11.83248730964467
6460,Média,Cliente G,Internet,Autoatendimento,66,Solicitação de reembolso,Resolvido,2,1.0,0.3248730964467005,10.474619289340101
6461,Baixa,Cliente J,Internet,Email,179,Queda de sinal,Aberto,1,1.5,0.8984771573604061,10.945431472081218
6462,Alta,Cliente K,Internet,WhatsApp,172,Instabilidade,Aberto,4,2.5,0.8629441624365483,24.338832487309645
6463,Crítica,Cliente B,TV,App,172,Reclamação atendimento,Resolvido,8,2.0,0.8629441624365483,37.588832487309645
6464,Baixa,Cliente E,Internet,WhatsApp,178,Solicitação de upgrade,Em andamento,1,2.5,0.8934010152284264,10.430203045685278
6465,Alta,Cliente L,Internet,WhatsApp,90,Lentidão,Em andamento,4,2.5,0.4467005076142132,21.09010152284264
6466,Baixa,Cliente G,Data Center,Email,184,Queda de sinal,Aberto,1,1.5,0.9238578680203046,11.021573604060913
6467,Média,Cliente I,Internet,WhatsApp,92,Falha total,Em andamento,2,2.5,0.45685279187817257,13.120558375634518
6468,Baixa,Cliente A,TV,App,88,Mudança de endereço,Resolvido,1,2.0,0.4365482233502538,8.309644670050762
6469,Crítica,Cliente C,Telefone,Autoatendimento,179,Erro de cobrança,Aberto,8,1.0,0.8984771573604061,38.19543147208122
6470,Alta,Cliente F,Data Center,Telefone,22,Reclamação atendimento,Em andamento,4,2.0,0.10152284263959391,19.304568527918782
6471,Média,Cliente G,Internet,Email,89,Queda de sinal,Aberto,2,1.5,0.4416243654822335,13.574873096446701
6472,Alta,Cliente F,TV,App,14,Erro de cobrança,Em andamento,4,2.0,0.06091370558375635,19.18274111675127
6473,Média,Cliente A,Internet,Email,171,Instabilidade,Resolvido,2,1.5,0.8578680203045685,12.823604060913706
6474,Crítica,Cliente D,Data Center,WhatsApp,121,Reclamação atendimento,Aberto,8,2.5,0.6040609137055838,39.56218274111675
6475,Alta,Cliente F,Internet,App,144,Solicitação de reembolso,Aberto,4,2.0,0.7208121827411168,23.16243654822335
6476,Crítica,Cliente H,Telefone,Autoatendimento,179,Queda de sinal,Resolvido,8,1.0,0.8984771573604061,36.19543147208122
6477,Média,Cliente J,Internet,Autoatendimento,130,Queda de sinal,Resolvido,2,1.0,0.649746192893401,11.449238578680204
6478,Baixa,Cliente D,Data Center,Autoatendimento,52,Mudança de endereço,Aberto,1,1.0,0.25380710659898476,8.261421319796955
6479,Média,Cliente G,TV,App,163,Queda de sinal,Resolvido,2,2.0,0.817258883248731,13.451776649746193
6480,Baixa,Cliente K,Internet,Telefone,43,Queda de sinal,Aberto,1,2.0,0.20812182741116753,9.624365482233502
6481,Média,Cliente C,Internet,Email,63,Solicitação de reembolso,Aberto,2,1.5,0.3096446700507614,13.178934010152284
6482,Média,Cliente H,Internet,Autoatendimento,96,Falha total,Aberto,2,1.0,0.47715736040609136,12.931472081218274
6483,Média,Cliente A,Internet,Telefone,161,Solicitação de reembolso,Aberto,2,2.0,0.8071065989847716,15.421319796954315
6484,Baixa,Cliente D,Internet,WhatsApp,101,Mudança de endereço,Em andamento,1,2.5,0.5025380710659898,9.25761421319797
6485,Baixa,Cliente H,Data Center,WhatsApp,62,Reclamação atendimento,Em andamento,1,2.5,0.30456852791878175,8.663705583756345
6486,Média,Cliente J,TV,Autoatendimento,94,Falha total,Aberto,2,1.0,0.467005076142132,12.901015228426395
6487,Crítica,Cliente D,Data Center,Telefone,183,Falha total,Aberto,8,2.0,0.9187817258883249,39.756345177664976
6488,Média,Cliente B,Internet,Autoatendimento,187,Queda de sinal,Resolvido,2,1.0,0.9390862944162437,12.31725888324873
6489,Média,Cliente B,TV,WhatsApp,153,Queda de sinal,Em andamento,2,2.5,0.766497461928934,14.049492385786802
6490,Alta,Cliente D,Telefone,Autoatendimento,156,Problema recorrente,Aberto,4,1.0,0.7817258883248731,21.84517766497462
6491,Média,Cliente D,Internet,WhatsApp,22,Erro de cobrança,Aberto,2,2.5,0.10152284263959391,14.054568527918782
6492,Média,Cliente B,Telefone,Autoatendimento,19,Erro de cobrança,Resolvido,2,1.0,0.08629441624365482,9.758883248730964
6493,Média,Cliente G,Internet,WhatsApp,56,Lentidão,Aberto,2,2.5,0.27411167512690354,14.57233502538071
6494,Baixa,Cliente F,Data Center,Autoatendimento,69,Solicitação de reembolso,Em andamento,1,1.0,0.3401015228426396,6.520304568527919
6495,Crítica,Cliente K,Telefone,Telefone,48,Problema recorrente,Em andamento,8,2.0,0.233502538071066,35.7005076142132
6496,Baixa,Cliente C,Nuvem,Telefone,55,Solicitação de upgrade,Resolvido,1,2.0,0.26903553299492383,7.807106598984771
6497,Média,Cliente H,TV,Email,19,Queda de sinal,Resolvido,2,1.5,0.08629441624365482,10.508883248730964
6498,Baixa,Cliente H,Telefone,WhatsApp,129,Solicitação de upgrade,Resolvido,1,2.5,0.6446700507614214,9.684010152284264
6499,Baixa,Cliente A,Telefone,App,193,Problema recorrente,Em andamento,1,2.0,0.9695431472081218,9.908629441624365
6500,Alta,Cliente C,Internet,App,50,Erro de cobrança,Resolvido,4,2.0,0.2436548223350254,19.730964467005077
6501,Baixa,Cliente E,Internet,Email,95,Problema recorrente,Resolvido,1,1.5,0.4720812182741117,7.666243654822335
6502,Baixa,Cliente B,TV,Email,164,Mudança de endereço,Aberto,1,1.5,0.8223350253807107,10.717005076142133
6503,Média,Cliente L,Nuvem,WhatsApp,168,Reclamação atendimento,Resolvido,2,2.5,0.8426395939086294,14.277918781725887
6504,Baixa,Cliente L,Internet,WhatsApp,187,Lentidão,Resolvido,1,2.5,0.9390862944162437,10.56725888324873
6505,Baixa,Cliente E,Data Center,WhatsApp,58,Lentidão,Aberto,1,2.5,0.28426395939086296,10.602791878172589
6506,Alta,Cliente K,Internet,Telefone,7,Mudança de endereço,Resolvido,4,2.0,0.025380710659898477,19.076142131979694
6507,Alta,Cliente J,Telefone,Telefone,79,Lentidão,Em andamento,4,2.0,0.39086294416243655,20.17258883248731
6508,Crítica,Cliente C,Internet,WhatsApp,21,Falha total,Em andamento,8,2.5,0.09644670050761421,36.03934010152284
6509,Alta,Cliente I,Internet,Email,51,Solicitação de reembolso,Em andamento,4,1.5,0.24873096446700507,18.996192893401016
6510,Alta,Cliente K,Internet,Telefone,10,Solicitação de upgrade,Aberto,4,2.0,0.04060913705583756,21.121827411167512
6511,Baixa,Cliente A,Internet,Autoatendimento,143,Erro de cobrança,Resolvido,1,1.0,0.7157360406091371,7.647208121827411
6512,Alta,Cliente D,Internet,Telefone,121,Erro de cobrança,Resolvido,4,2.0,0.6040609137055838,20.81218274111675
6513,Alta,Cliente J,Internet,App,152,Lentidão,Em andamento,4,2.0,0.7614213197969543,21.284263959390863
6514,Alta,Cliente F,Internet,Autoatendimento,49,Lentidão,Resolvido,4,1.0,0.23857868020304568,18.215736040609137
6515,Média,Cliente I,Internet,WhatsApp,81,Falha total,Resolvido,2,2.5,0.4010152284263959,12.953045685279188
6516,Baixa,Cliente C,Internet,App,57,Lentidão,Aberto,1,2.0,0.27918781725888325,9.83756345177665
6517,Alta,Cliente C,Telefone,Telefone,122,Problema recorrente,Aberto,4,2.0,0.6091370558375635,22.82741116751269
6518,Alta,Cliente L,Nuvem,App,41,Instabilidade,Resolvido,4,2.0,0.19796954314720813,19.593908629441625
6519,Crítica,Cliente E,Internet,App,98,Queda de sinal,Resolvido,8,2.0,0.4873096446700508,36.46192893401015
6520,Baixa,Cliente G,Internet,Telefone,198,Erro de cobrança,Resolvido,1,2.0,0.9949238578680203,9.98477157360406
6521,Baixa,Cliente E,TV,Autoatendimento,168,Solicitação de upgrade,Aberto,1,1.0,0.8426395939086294,10.027918781725887
6522,Baixa,Cliente K,Internet,Autoatendimento,87,Queda de sinal,Resolvido,1,1.0,0.43147208121827413,6.7944162436548226
6523,Alta,Cliente H,TV,Telefone,44,Mudança de endereço,Resolvido,4,2.0,0.2131979695431472,19.639593908629443
6524,Baixa,Cliente E,Internet,App,123,Queda de sinal,Resolvido,1,2.0,0.6142131979695431,8.842639593908629
6525,Baixa,Cliente G,Internet,Telefone,160,Lentidão,Resolvido,1,2.0,0.8020304568527918,9.406091370558375
6526,Crítica,Cliente F,Internet,App,71,Lentidão,Aberto,8,2.0,0.350253807106599,38.0507614213198
6527,Baixa,Cliente J,Internet,Autoatendimento,101,Reclamação atendimento,Aberto,1,1.0,0.5025380710659898,9.00761421319797
6528,Alta,Cliente B,TV,App,132,Reclamação atendimento,Aberto,4,2.0,0.6598984771573604,22.97969543147208
6529,Média,Cliente C,Internet,Telefone,133,Reclamação atendimento,Em andamento,2,2.0,0.6649746192893401,12.99492385786802
6530,Alta,Cliente K,Data Center,WhatsApp,156,Solicitação de reembolso,Aberto,4,2.5,0.7817258883248731,24.09517766497462
6531,Média,Cliente K,Internet,Autoatendimento,90,Erro de cobrança,Resolvido,2,1.0,0.4467005076142132,10.84010152284264
6532,Crítica,Cliente D,Data Center,Telefone,28,Reclamação atendimento,Aberto,8,2.0,0.1319796954314721,37.39593908629442
6533,Crítica,Cliente E,Internet,Autoatendimento,106,Reclamação atendimento,Em andamento,8,1.0,0.5279187817258884,35.08375634517766
6534,Baixa,Cliente I,Internet,Autoatendimento,101,Falha total,Resolvido,1,1.0,0.5025380710659898,7.00761421319797
6535,Baixa,Cliente F,Telefone,Autoatendimento,176,Instabilidade,Em andamento,1,1.0,0.883248730964467,8.149746192893401
6536,Baixa,Cliente A,Internet,WhatsApp,61,Instabilidade,Aberto,1,2.5,0.29949238578680204,10.648477157360405
6537,Média,Cliente C,Nuvem,Telefone,37,Lentidão,Aberto,2,2.0,0.17766497461928935,13.532994923857869
6538,Alta,Cliente G,Internet,Email,119,Reclamação atendimento,Resolvido,4,1.5,0.5939086294416244,20.03172588832487
6539,Média,Cliente H,TV,WhatsApp,175,Solicitação de reembolso,Aberto,2,2.5,0.8781725888324873,16.38451776649746
6540,Média,Cliente G,Internet,Email,62,Lentidão,Resolvido,2,1.5,0.30456852791878175,11.163705583756345
6541,Baixa,Cliente E,Telefone,App,171,Solicitação de reembolso,Resolvido,1,2.0,0.8578680203045685,9.573604060913706
6542,Alta,Cliente J,Telefone,Email,8,Instabilidade,Resolvido,4,1.5,0.030456852791878174,18.341370558375633
6543,Crítica,Cliente H,TV,Telefone,159,Mudança de endereço,Em andamento,8,2.0,0.7969543147208121,37.390862944162436
6544,Baixa,Cliente I,Internet,Telefone,51,Queda de sinal,Resolvido,1,2.0,0.24873096446700507,7.746192893401015
6545,Média,Cliente G,Data Center,Telefone,117,Instabilidade,Resolvido,2,2.0,0.583756345177665,12.751269035532996
6546,Baixa,Cliente K,Data Center,WhatsApp,176,Mudança de endereço,Resolvido,1,2.5,0.883248730964467,10.399746192893401
6547,Média,Cliente I,Nuvem,Telefone,169,Mudança de endereço,Resolvido,2,2.0,0.8477157360406091,13.543147208121827
6548,Média,Cliente A,Telefone,WhatsApp,129,Reclamação atendimento,Resolvido,2,2.5,0.6446700507614214,13.684010152284264
6549,Baixa,Cliente I,Internet,Autoatendimento,6,Solicitação de reembolso,Aberto,1,1.0,0.02030456852791878,7.560913705583756
6550,Média,Cliente C,Internet,Autoatendimento,71,Lentidão,Aberto,2,1.0,0.350253807106599,12.550761421319796
6551,Média,Cliente F,Data Center,Email,187,Lentidão,Aberto,2,1.5,0.9390862944162437,15.06725888324873
6552,Média,Cliente H,Data Center,Autoatendimento,173,Erro de cobrança,Aberto,2,1.0,0.868020304568528,14.104060913705585
6553,Média,Cliente C,Internet,Autoatendimento,33,Mudança de endereço,Resolvido,2,1.0,0.15736040609137056,9.972081218274111
6554,Baixa,Cliente D,Internet,Telefone,80,Solicitação de upgrade,Aberto,1,2.0,0.39593908629441626,10.187817258883248
6555,Alta,Cliente G,Nuvem,Telefone,116,Lentidão,Aberto,4,2.0,0.5786802030456852,22.736040609137056
6556,Alta,Cliente L,Internet,Telefone,78,Problema recorrente,Aberto,4,2.0,0.38578680203045684,22.15736040609137
6557,Média,Cliente G,Internet,Telefone,75,Queda de sinal,Resolvido,2,2.0,0.37055837563451777,12.111675126903553
6558,Baixa,Cliente D,Data Center,Autoatendimento,169,Solicitação de upgrade,Resolvido,1,1.0,0.8477157360406091,8.043147208121827
6559,Alta,Cliente I,Nuvem,Autoatendimento,58,Mudança de endereço,Resolvido,4,1.0,0.28426395939086296,18.35279187817259
6560,Crítica,Cliente C,Nuvem,Autoatendimento,12,Solicitação de upgrade,Resolvido,8,1.0,0.050761421319796954,33.65228426395939
6561,Baixa,Cliente L,Internet,Telefone,169,Erro de cobrança,Resolvido,1,2.0,0.8477157360406091,9.543147208121827
6562,Média,Cliente H,Internet,Telefone,105,Falha total,Resolvido,2,2.0,0.5228426395939086,12.568527918781726
6563,Baixa,Cliente H,Telefone,Email,176,Solicitação de reembolso,Aberto,1,1.5,0.883248730964467,10.899746192893401
6564,Média,Cliente D,Telefone,WhatsApp,131,Solicitação de reembolso,Resolvido,2,2.5,0.6548223350253807,13.714467005076141
6565,Baixa,Cliente G,Internet,WhatsApp,181,Falha total,Resolvido,1,2.5,0.9086294416243654,10.475888324873097
6566,Média,Cliente D,Nuvem,WhatsApp,119,Lentidão,Resolvido,2,2.5,0.5939086294416244,13.531725888324873
6567,Alta,Cliente L,Nuvem,Telefone,121,Solicitação de reembolso,Resolvido,4,2.0,0.6040609137055838,20.81218274111675
6568,Média,Cliente A,Internet,App,50,Queda de sinal,Resolvido,2,2.0,0.2436548223350254,11.730964467005077
6569,Média,Cliente A,Internet,Autoatendimento,188,Queda de sinal,Resolvido,2,1.0,0.9441624365482234,12.33248730964467
6570,Média,Cliente A,Internet,Autoatendimento,39,Reclamação atendimento,Resolvido,2,1.0,0.18781725888324874,10.063451776649746
